,Code,Direction,Price,Volume,VolumeMatched,State,AvgMatchingPrice,OrderTime,OrderNum,Mkt,Account,Config
88,000001.SZSE,1,0,100,100,AllMatched,10.3561755,2016-05-13 00:00:00,88,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
89,000001.SZSE,1,0,100,100,AllMatched,10.3661805,2016-05-16 00:00:00,89,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
90,000001.SZSE,1,0,100,100,AllMatched,10.3061505,2016-05-17 00:00:00,90,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
91,000001.SZSE,1,0,100,100,AllMatched,10.3061505,2016-05-18 00:00:00,91,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
92,000001.SZSE,1,0,100,100,AllMatched,10.2561255,2016-05-19 00:00:00,92,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
93,000001.SZSE,1,0,100,100,AllMatched,10.3061505,2016-05-20 00:00:00,93,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
94,000001.SZSE,1,0,100,100,AllMatched,10.2861405,2016-05-23 00:00:00,94,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
95,000001.SZSE,1,0,100,100,AllMatched,10.2161055,2016-05-24 00:00:00,95,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
96,000001.SZSE,1,0,100,0,OrderCancel,0,2016-05-25 00:00:00,96,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
97,000001.SZSE,1,0,100,0,OrderCancel,0,2016-05-26 00:00:00,97,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
98,000001.SZSE,1,0,100,0,OrderCancel,0,2016-05-27 00:00:00,98,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
99,000001.SZSE,1,0,100,0,OrderCancel,0,2016-05-30 00:00:00,99,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
100,000001.SZSE,1,0,100,0,OrderCancel,0,2016-05-31 00:00:00,100,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
101,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-01 00:00:00,101,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
102,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-02 00:00:00,102,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
103,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-03 00:00:00,103,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
104,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-06 00:00:00,104,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
105,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-07 00:00:00,105,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
106,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-08 00:00:00,106,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
107,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-13 00:00:00,107,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
108,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-14 00:00:00,108,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
109,000001.SZSE,1,0,100,0,OrderCancel,0,2016-06-15 00:00:00,109,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
110,000001.SZSE,1,0,100,100,AllMatched,8.5752855,2016-06-16 00:00:00,110,Mkt,<CounterMod.Account object at 0x0000000007075710>,{'CashFrozen': 0}
